"player_id","Name","Team","LiveScore","LiveTog","Playing","season_num","RoundID","score_column","PlayerIcon","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"CD_I1000953","Harry McKay","CAR",65,81,1,2024,17,"LIVE",0,1,7,4,3,0,1,2,2,5,0,81
"CD_I297255","Mitch McGovern","CAR",62,84,0,2024,16,"LAST",0,1,14,4,2,2,0,1,1,0,0,84
"CD_I297255","Mitch McGovern","CAR",63,79,1,2024,17,"LIVE",0,1,12,2,5,2,0,0,0,0,0,79
"CD_I1004912","Tom De Koning","CAR",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1004912","Tom De Koning","CAR",111,78,1,2024,17,"LIVE",0,1,15,9,2,5,19,3,0,0,0,78
"CD_I296294","Blake Acres","CAR",99,89,0,2024,16,"LAST",0,1,15,18,3,2,0,1,0,0,0,89
"CD_I296294","Blake Acres","CAR",73,90,1,2024,17,"LIVE",0,1,8,10,5,2,0,0,0,1,0,90
"CD_I296334","Orazio Fantasia","CAR",78,68,0,2024,16,"LAST",0,1,8,5,5,2,0,0,1,4,0,68
"CD_I296334","Orazio Fantasia","CAR",22,56,1,2024,17,"LIVE",0,1,4,1,0,1,0,1,1,1,0,56
"CD_I295518","Sam Docherty","CAR",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I295518","Sam Docherty","CAR",0,0,-1,2024,17,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1013233","Jack Carroll","CAR",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1013233","Jack Carroll","CAR",0,0,-1,2024,17,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009241","Brodie Kemp","CAR",49,87,0,2024,16,"LAST",0,1,7,3,7,1,0,0,1,0,0,87
"CD_I1009241","Brodie Kemp","CAR",44,96,1,2024,17,"LIVE",0,1,6,4,3,3,0,0,1,0,0,96
"CD_I1006094","Sam Walsh","CAR",132,79,0,2024,16,"LAST",0,1,11,15,5,10,0,2,0,2,0,79
"CD_I1006094","Sam Walsh","CAR",66,85,1,2024,17,"LIVE",0,1,8,14,1,3,0,2,1,0,0,85
